"","Zone_1","Zone_2","Zone_3","Zone_4","Zone_5","Zone_6","Zone_7","Zone_8","Zone_9","Zone_10"
"1500011b03rik",5.28950220892115e-09,0.045456974767953,0.305845823241058,0.411002469603405,0.358748066480778,0.270631641058006,0.194179099760312,0.137593661460733,0.0978378436030141,0.0702952448252005
"1500011k16rik",2.25778804668725e-07,0.120270140040974,0.776350636409998,1.07729950605154,0.969792424309471,0.749724517912991,0.548347770002088,0.394522351243764,0.284013053980012,0.206144547834332
"1500026h17rik",4.21912093395251e-08,0.0538529995460836,0.36127548423137,0.506794141872376,0.456976695843223,0.353149181409608,0.258135063110681,0.185632313680897,0.133593531036772,0.0969492847973853
"1600002h07rik",8.79492992811781e-07,0.109016952639459,0.645681861955295,0.879162118887306,0.78001146576851,0.596213856699343,0.432238130372757,0.308822931120262,0.221074199155135,0.159725206219985
"1600002k03rik",2.53068708835463e-07,0.0942099953443784,0.439217075249818,0.626013500034166,0.590537655434673,0.47274203854075,0.354510390005039,0.259782040422587,0.189630979265214,0.139138111852467
"1600012h06rik",3.2258789771033e-08,0.105784521916023,0.71247964489696,0.982628293213957,0.879416461448301,0.677988225115233,0.495474636545663,0.356550972539308,0.256855000635053,0.186602623245235
"1600014c10rik",9.72561585301186e-06,0.247786978130782,1.18235874635131,1.55827138995264,1.37390900663719,1.04941388609713,0.76127295764906,0.544406646477658,0.390070865508078,0.282053224967718
"1600020e01rik",2.36259364789973e-07,0.0898080593932555,0.563763349008939,0.82603643469345,0.769739618449741,0.607952199297611,0.451009029964949,0.327744167789005,0.23768365475518,0.173492908695052
"1700001c19rik",8.07931639185671e-09,0.0565133370664588,0.433952106708298,0.636462885799316,0.586076007497193,0.457844712275781,0.336601672870046,0.242810286984587,0.175022060843569,0.127107099758189
"1700007l15rik",1.48988961713793e-09,0.0328284408422801,0.265553109258195,0.382184604996374,0.34612212860665,0.267303029894288,0.194950242629645,0.139816416494752,0.10034491995292,0.0726289726839461
"1700017b05rik",1.40070668744123e-06,0.0938985169314311,0.49742579104206,0.690945891242037,0.621521326829275,0.478641103811495,0.348447793910528,0.249553723450954,0.17889838798259,0.129362339658475
"1700018l02rik",4.45438521556985e-08,0.0505504259452235,0.30912836440779,0.415952921266983,0.365409643207204,0.277169159640258,0.199720792512079,0.141994075793464,0.101235721865219,0.0728936835533146
"1700019g17rik",4.28841319510085e-08,0.0376825431280679,0.267565068249639,0.412166904912595,0.392651331394046,0.313789153781659,0.234439791461211,0.171157398079064,0.124525482071947,0.0911075978640794
"1700020i14rik",1.32520605416899e-06,0.161626628618304,0.992846802103463,1.3890203973005,1.24947387239979,0.962168087395074,0.700545658774834,0.5018407300917,0.359854396668264,0.260283990882265
"1700021f05rik",2.17460367943399e-07,0.0981529603532279,0.627433265483213,0.896531684790825,0.825247104834295,0.647934184818851,0.479134344811098,0.347517598955667,0.251709861744743,0.183571301169599
"1700024p16rik",1.6525335734265e-08,0.0584949358485684,0.414920536978803,0.612007368552081,0.575276555290252,0.459220845238929,0.344228376522872,0.252499361974985,0.184622668369221,0.135725349105564
"1700030k09rik",3.58210085972708e-09,0.0501558149094693,0.354805508737592,0.475769434057863,0.413178119674847,0.310653201025847,0.222475284059805,0.157489823896536,0.111935407757677,0.0804134866285934
"1700034p13rik",9.91363834207016e-10,0.0268662519949146,0.272962235654589,0.430780764950493,0.407666004769278,0.322701381991702,0.239043837364561,0.173271984145605,0.125316772960645,0.0912333165304854
"1700048o20rik",3.84320518640368e-08,0.0715743933792557,0.400965836117015,0.545895185330089,0.493016351988323,0.383163857516187,0.281480205332908,0.203192914644495,0.146641599478483,0.106637090183907
"1700066m21rik",5.90452288748145e-08,0.107627132771956,0.754402322406734,1.08819658766802,0.997204645558591,0.77784223741963,0.571685694267789,0.412465066273748,0.297425529367527,0.216098815041738
